Dystans (m),Wysokość (m)
4663.609052960545,13.17496776580811
4677.245336741132,12.71993541717529
4690.881620521718,12.15802764892578
4704.5179043023045,12
4718.154188082891,12.00711059570312
4731.790471863477,12
4745.426755644064,12
4759.06303942465,12
4772.699323205236,12.15871429443359
4786.335606985823,12.54156875610352
4799.971890766409,12.21605491638184
4813.6081745469955,12
4827.244458327582,12
4840.880742108168,12
4854.517025888755,12
4868.153309669341,12
4881.789593449927,12
4895.425877230515,12
4909.062161011101,12
4922.6984447916875,12
4936.334728572274,12
4949.97101235286,12
4963.607296133447,12
4977.243579914033,12
4990.879863694619,12
5004.516147475206,12
5018.152431255792,12
5031.788715036379,12
5045.424998816965,12
5059.061282597551,12
5072.697566378138,12
5086.333850158724,12
5099.9701339393105,12
5113.606417719897,12
5127.242701500483,12
5140.87898528107,12
5154.515269061656,12
5168.151552842242,12
5181.787836622829,12.05123996734619
5195.424120403415,12.20101928710938
5209.0604041840015,12.3751802444458
5222.696687964588,12.54144859313965
5236.332971745174,12.68942642211914
5249.969255525761,12.8148136138916
5263.605539306347,13.03869819641113
5277.241823086933,13.25002002716064
5290.87810686752,13.47869777679443
5304.514390648106,13.70861434936523
5318.150674428693,13.87010860443115
5331.786958209279,14.07620429992676
5345.423241989865,14.06760025024414
5359.059525770452,14.27482604980469
5372.695809551038,14.59362030029297
5386.3320933316245,14.91241359710693
5399.968377112211,15.29149723052979
5413.604660892797,15.39485740661621
5427.240944673384,14.95806694030762
5440.87722845397,14.63516998291016
5454.513512234556,14.31227207183838
5468.149796015143,13.99095344543457
5481.786079795729,13.49643611907959
5495.422363576316,13.38345909118652
5509.058647356902,13.39393424987793
5522.694931137488,13.98554229736328
5536.331214918075,14.29884052276611
5549.967498698661,14.59369945526123
5563.6037824792475,14.86655616760254
5577.240066259834,15.16449451446533
5590.87635004042,15.47095108032227
5604.512633821007,15.74127388000488
5618.148917601593,15.92301750183105
5631.785201382179,15.67322731018066
5645.421485162766,15.51107597351074
5659.057768943352,15.43795490264893
5672.6940527239385,15.33907699584961
5686.330336504525,15.26665210723877
5699.966620285111,15.4559211730957
5713.602904065698,15.70353507995605
5727.239187846284,15.88613033294678
5740.87547162687,15.9494457244873
5754.511755407457,16.11274719238281
5768.148039188043,16.27519416809082
5781.78432296863,16.43764114379883
5795.420606749216,16.6501407623291
5809.056890529802,17.1150016784668
5822.693174310389,17.49853134155273
5836.329458090975,17.48416137695312
5849.9657418715615,17.09035110473633
5863.602025652148,16.77820205688477
5877.238309432734,16.79806137084961
5890.874593213321,16.81792068481445
5904.510876993907,16.81034660339355
5918.147160774493,16.50649642944336
5931.78344455508,16.2026481628418
5945.419728335666,16.35486030578613
5959.0560121162525,16.55755615234375
5972.692295896839,16.36681938171387
5986.328579677425,16.14894485473633
5999.964863458012,15.9256649017334
6013.601147238598,16.00419044494629
6027.237431019184,16.06257247924805
6040.873714799771,16.10080718994141
6054.509998580357,15.76467609405518
6068.146282360944,15.18472766876221
6081.78256614153,14.77772426605225
6095.418849922116,14.53969669342041
6109.055133702703,14.42200565338135
6122.691417483289,14.71433448791504
6136.3277012638755,15.06641292572021
6149.963985044462,15.65193176269531
6163.600268825048,16.21835899353027
6177.236552605635,16.76555633544922
6190.872836386221,17.14236831665039
6204.509120166807,17.53827476501465
6218.145403947394,17.95327186584473
6231.78168772798,18.10117721557617
6245.417971508567,18.23287773132324
6259.054255289153,18.38367080688477
6272.690539069739,18.30278778076172
6286.326822850327,18.16032218933105
6299.963106630913,18.03898429870605
6313.599390411499,18.1219367980957
6327.235674192086,18.33767700195312
6340.871957972672,18.56337738037109
6354.5082417532585,18.75935554504395
6368.144525533845,18.94557571411133
6381.780809314431,19
6395.417093095018,18.77610206604004
6409.053376875604,18.45092391967773
6422.68966065619,18.12574577331543
6436.325944436777,17.89057350158691
6449.962228217363,17.71660041809082
6463.59851199795,17.75896835327148
6477.234795778536,17.87489891052246
6490.871079559122,17.98831176757812
6504.507363339709,18.09921264648438
6518.143647120295,18.19828224182129
6531.7799309008815,18.26097106933594
6545.416214681468,18.1621265411377
6559.052498462054,18.0758171081543
6572.688782242641,18.00204277038574
6586.325066023227,17.62682723999023
6599.961349803813,17.25432395935059
6613.5976335844,16.89435768127441
6627.233917364986,16.39522171020508
6640.8702011455725,16.47066497802734
6654.506484926159,16.36393356323242
6668.142768706745,16.24908828735352
6681.779052487332,16.48342514038086
6695.415336267918,16.74612808227539
6709.051620048504,16.69803047180176
6722.687903829091,16.55655097961426
6736.324187609677,16.70663261413574
6749.960471390264,16.94790649414062
6763.59675517085,16.92768096923828
6777.233038951436,16.9074535369873
6790.869322732023,16.92401313781738
6804.505606512609,17.27113723754883
6818.1418902931955,17.63135528564453
6831.778174073782,17.80386924743652
6845.414457854368,17.73356628417969
6859.050741634955,18.10270309448242
6872.687025415541,18.42074012756348
6886.323309196127,18.7387752532959
6899.959592976714,18.89020347595215
6913.5958767573,18.95641326904297
6927.232160537887,19
6940.868444318473,19
6954.504728099059,19
6968.141011879646,19
